,idSolicitudLista,txOrganizacionPolitica,numLista,numCandidatos,txDescUbigeo,idOrganizacionPolitica,txDepartamento,txProvincia,txDistrito,idTipoEleccion,numTotalCandidatoHombre,numTotalCandidatoMujer,fgTieneAccesitario,numTotalAccesitarios,numTotalObligatorios,txTipoEleccion
1556,7941,PARTIDO FRENTE DE LA ESPERANZA 2021,1,14,HUAMANGA - AYACUCHO,2857,AYACUCHO,HUAMANGA,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
1557,15116,PARTIDO DEMOCRATICO SOMOS PERU,1,10,VILCAS HUAMAN - AYACUCHO,14,AYACUCHO,VILCAS HUAMAN,,5,5,5,SI,4,6,MUNICIPAL PROVINCIAL
1558,7077,JUNTOS POR EL PERU,1,11,CHUPACA - JUNIN,1264,JUNIN,CHUPACA,,5,6,5,SI,1,10,MUNICIPAL PROVINCIAL
1559,4289,PARTIDO DEMOCRATICO SOMOS PERU,1,12,YAUYOS - LIMA,14,LIMA,YAUYOS,,5,7,5,SI,6,6,MUNICIPAL PROVINCIAL
1560,15905,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,1,8,YAUYOS - LIMA,2306,LIMA,YAUYOS,,5,5,3,SI,2,6,MUNICIPAL PROVINCIAL
1561,7395,ACCION POPULAR,1,6,OYON - LIMA,4,LIMA,OYON,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
1562,15728,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,1,15,HUANCANE - PUNO,2230,PUNO,HUANCANE,,5,8,7,SI,5,10,MUNICIPAL PROVINCIAL
1563,14913,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,1,14,BAGUA - AMAZONAS,40,AMAZONAS,BAGUA,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
1564,7764,HATARIY APURIMAC,1,14,ABANCAY - APURIMAC,2886,APURIMAC,ABANCAY,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
1565,15884,MORAL Y DESARROLLO,1,12,MOHO - PUNO,292,PUNO,MOHO,,5,7,5,SI,6,6,MUNICIPAL PROVINCIAL
1566,12607,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,1,46,HUANCAYO - JUNIN,2680,JUNIN,HUANCAYO,,5,24,22,SI,30,16,MUNICIPAL PROVINCIAL
1567,15817,TRABAJO MAS TRABAJO,1,12,PATAZ - LA LIBERTAD,2884,LA LIBERTAD,PATAZ,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
1568,15856,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,1,8,JUNIN - JUNIN,2169,JUNIN,JUNIN,,5,5,3,SI,2,6,MUNICIPAL PROVINCIAL
1569,3928,PODEMOS PERU,1,12,CASMA - ANCASH,2731,ANCASH,CASMA,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
1570,15878,KAUSACHUN,1,10,GENERAL SANCHEZ CERRO - MOQUEGUA,2381,MOQUEGUA,GENERAL SANCHEZ CERRO,,5,5,5,SI,4,6,MUNICIPAL PROVINCIAL
1571,12637,DEMOCRATA VERDE,1,10,CONCEPCION - JUNIN,2895,JUNIN,CONCEPCION,,5,4,6,NO,0,10,MUNICIPAL PROVINCIAL
1572,736,JUNTOS POR EL PERU,1,14,TAMBOPATA - MADRE DE DIOS,1264,MADRE DE DIOS,TAMBOPATA,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
1573,452,PODEMOS PERU,1,14,ICA - ICA,2731,ICA,ICA,,5,7,7,NO,0,14,MUNICIPAL PROVINCIAL
1574,7688,PARTIDO FRENTE DE LA ESPERANZA 2021,1,12,LA MAR - AYACUCHO,2857,AYACUCHO,LA MAR,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
1575,7399,ACCION POPULAR,1,8,YAUYOS - LIMA,4,LIMA,YAUYOS,,5,5,3,SI,2,6,MUNICIPAL PROVINCIAL
1576,8716,DEMOCRATA VERDE,1,12,HUARAL - LIMA,2895,LIMA,HUARAL,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1577,15903,RENOVACION POPULAR,1,10,HUAROCHIRI - LIMA,22,LIMA,HUAROCHIRI,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
1578,6653,JUNTOS POR EL PERU,1,12,SATIPO - JUNIN,1264,JUNIN,SATIPO,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
1579,14974,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,1,11,JAUJA - JUNIN,2680,JUNIN,JAUJA,,5,6,5,SI,1,10,MUNICIPAL PROVINCIAL
1580,6240,JUNTOS POR EL PERU,1,12,CAMANA - AREQUIPA,1264,AREQUIPA,CAMANA,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
1581,7487,ACCION POPULAR,3,15,SAN MARTIN - SAN MARTIN,4,SAN MARTIN,SAN MARTIN,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
1582,15955,SOCIOS POR ANCASH,1,6,RECUAY - ANCASH,2881,ANCASH,RECUAY,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
1583,15938,CONTIGO REGION,1,16,HUANCABAMBA - PIURA,2862,PIURA,HUANCABAMBA,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
1584,15811,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,1,19,CHUCUITO - PUNO,2230,PUNO,CHUCUITO,,5,10,9,SI,9,10,MUNICIPAL PROVINCIAL
1585,5967,JUNTOS POR EL PERU,1,12,URUBAMBA - CUSCO,1264,CUSCO,URUBAMBA,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
1586,13302,RENOVACION POPULAR,1,9,YAUYOS - LIMA,22,LIMA,YAUYOS,,5,5,4,SI,3,6,MUNICIPAL PROVINCIAL
1587,15947,"AREQUIPA, TRADICION Y FUTURO",1,10,CONDESUYOS - AREQUIPA,142,AREQUIPA,CONDESUYOS,,5,5,5,SI,4,6,MUNICIPAL PROVINCIAL
1588,805,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,1,15,MELGAR - PUNO,2230,PUNO,MELGAR,,5,8,7,SI,5,10,MUNICIPAL PROVINCIAL
1589,1523,RENOVACION POPULAR,1,19,SANTA - ANCASH,22,ANCASH,SANTA,,5,10,9,SI,5,14,MUNICIPAL PROVINCIAL
1590,12217,FE EN EL PERU,1,8,DANIEL ALCIDES CARRION - PASCO,2898,PASCO,DANIEL ALCIDES CARRION,,5,5,3,NO,0,8,MUNICIPAL PROVINCIAL
1591,15216,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,1,27,SAN ROMAN - PUNO,2230,PUNO,SAN ROMAN,,5,14,13,SI,13,14,MUNICIPAL PROVINCIAL
1592,6476,MOVIMIENTO ACCION REGIONAL,1,20,SAN ROMAN - PUNO,2866,PUNO,SAN ROMAN,,5,11,9,SI,6,14,MUNICIPAL PROVINCIAL
1593,14689,MOVIMIENTO POLITICO CAMBIEMOS X HCO,1,12,PACHITEA - HUANUCO,2733,HUANUCO,PACHITEA,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
1594,15841,JUNTOS POR EL PERU,1,19,AREQUIPA - AREQUIPA,1264,AREQUIPA,AREQUIPA,,5,9,10,SI,3,16,MUNICIPAL PROVINCIAL
1595,7401,ACCION POPULAR,1,14,RIOJA - SAN MARTIN,4,SAN MARTIN,RIOJA,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
1596,14590,AUTOGOBIERNO AYLLU,1,12,URUBAMBA - CUSCO,153,CUSCO,URUBAMBA,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
1597,15824,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,53,LIMA - LIMA,2901,LIMA,LIMA,,5,27,26,SI,13,40,MUNICIPAL PROVINCIAL
1598,15928,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,1,18,UTCUBAMBA - AMAZONAS,40,AMAZONAS,UTCUBAMBA,,5,9,9,SI,6,12,MUNICIPAL PROVINCIAL
1599,15982,PARTIDO DEMOCRATICO SOMOS PERU,1,10,PACHITEA - HUANUCO,14,HUANUCO,PACHITEA,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
1600,13566,MOVIMIENTO ACCION REGIONAL,1,16,PUNO - PUNO,2866,PUNO,PUNO,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
1601,16035,ALIANZA PARA EL PROGRESO,1,6,BOLIVAR - LA LIBERTAD,1257,LA LIBERTAD,BOLIVAR,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
1602,10798,JUNTOS POR EL PERU,1,15,CAYLLOMA - AREQUIPA,1264,AREQUIPA,CAYLLOMA,,5,8,7,SI,5,10,MUNICIPAL PROVINCIAL
1603,4972,JUNTOS POR EL PERU,2,10,CONDORCANQUI - AMAZONAS,1264,AMAZONAS,CONDORCANQUI,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
1604,10936,MOVIMIENTO INDEPENDIENTE REGIONAL PURO ANCASH,1,15,HUARAZ - ANCASH,1474,ANCASH,HUARAZ,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
1605,15914,MOVIMIENTO POLITICO REGIONAL ENERGIA COMUNAL AMAZONICA,2,10,CONDORCANQUI - AMAZONAS,2229,AMAZONAS,CONDORCANQUI,,5,5,5,SI,2,8,MUNICIPAL PROVINCIAL
1606,13795,PARTIDO MORADO,1,19,AREQUIPA - AREQUIPA,2840,AREQUIPA,AREQUIPA,,5,10,9,SI,3,16,MUNICIPAL PROVINCIAL
1607,15847,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,1,8,LAURICOCHA - HUANUCO,2201,HUANUCO,LAURICOCHA,,5,5,3,SI,2,6,MUNICIPAL PROVINCIAL
1608,16023,MOVIMIENTO REGIONAL GANA AYACUCHO,1,11,PARINACOCHAS - AYACUCHO,2694,AYACUCHO,PARINACOCHAS,,5,6,5,SI,3,8,MUNICIPAL PROVINCIAL
1609,15265,JUNTOS POR EL PERU,1,14,SAN ROMAN - PUNO,1264,PUNO,SAN ROMAN,,5,8,6,NO,0,14,MUNICIPAL PROVINCIAL
1610,16055,PARTIDO DEMOCRATICO SOMOS PERU,1,10,LUCANAS - AYACUCHO,14,AYACUCHO,LUCANAS,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
1611,16073,PODEMOS PERU,1,14,HUANUCO - HUANUCO,2731,HUANUCO,HUANUCO,,5,7,7,NO,0,14,MUNICIPAL PROVINCIAL
1612,16081,PARTIDO POLITICO NACIONAL PERU LIBRE,1,6,BOLIVAR - LA LIBERTAD,2218,LA LIBERTAD,BOLIVAR,,5,3,3,NO,0,6,MUNICIPAL PROVINCIAL
1613,8325,PARTIDO POLITICO NACIONAL PERU LIBRE,1,14,BELLAVISTA - SAN MARTIN,2218,SAN MARTIN,BELLAVISTA,,5,7,7,SI,4,10,MUNICIPAL PROVINCIAL
1614,15628,PARTIDO DEMOCRATICO SOMOS PERU,1,15,ICA - ICA,14,ICA,ICA,,5,8,7,SI,1,14,MUNICIPAL PROVINCIAL
1615,16046,MORAL Y DESARROLLO,1,10,CHUCUITO - PUNO,292,PUNO,CHUCUITO,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
1616,10117,PARTIDO POLITICO NACIONAL PERU LIBRE,1,18,TOCACHE - SAN MARTIN,2218,SAN MARTIN,TOCACHE,,5,10,8,SI,8,10,MUNICIPAL PROVINCIAL
1617,16008,PARTIDO DEMOCRATICO SOMOS PERU,1,16,SANTA - ANCASH,14,ANCASH,SANTA,,5,9,7,SI,2,14,MUNICIPAL PROVINCIAL
1618,15468,REFORMA Y HONRADEZ POR MAS OBRAS,1,19,SAN ROMAN - PUNO,2912,PUNO,SAN ROMAN,,5,10,9,SI,5,14,MUNICIPAL PROVINCIAL
1619,6264,JUNTOS POR EL PERU,1,11,ISLAY - AREQUIPA,1264,AREQUIPA,ISLAY,,5,6,5,SI,1,10,MUNICIPAL PROVINCIAL
1620,15220,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,10,YUNGAY - ANCASH,2173,ANCASH,YUNGAY,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
1621,4672,JUNTOS POR EL PERU,1,12,FERREÑAFE - LAMBAYEQUE,1264,LAMBAYEQUE,FERREÑAFE,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
1622,16113,ALIANZA PARA EL PROGRESO,1,14,CHEPEN - LA LIBERTAD,1257,LA LIBERTAD,CHEPEN,,5,7,7,SI,4,10,MUNICIPAL PROVINCIAL
1623,16129,REGION PARA TODOS,1,13,AYABACA - PIURA,1411,PIURA,AYABACA,,5,7,6,SI,1,12,MUNICIPAL PROVINCIAL
1624,16147,ALIANZA PARA EL PROGRESO,1,9,CANTA - LIMA,1257,LIMA,CANTA,,5,5,4,SI,3,6,MUNICIPAL PROVINCIAL
1625,15693,NUEVA AMAZONIA,1,8,PICOTA - SAN MARTIN,51,SAN MARTIN,PICOTA,,5,5,3,NO,0,8,MUNICIPAL PROVINCIAL
1626,8361,FE EN EL PERU,1,16,BARRANCA - LIMA,2898,LIMA,BARRANCA,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
1627,2906,JUNTOS POR EL PERU,1,18,CALLAO - CALLAO,1264,CALLAO,CALLAO,,5,8,10,SI,2,16,MUNICIPAL PROVINCIAL
1628,16119,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,1,16,HUAURA - LIMA,332,LIMA,HUAURA,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
1629,14994,PARTIDO POLITICO NACIONAL PERU LIBRE,1,10,SUCRE - AYACUCHO,2218,AYACUCHO,SUCRE,,5,5,5,SI,4,6,MUNICIPAL PROVINCIAL
1630,15199,MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA),1,16,EL COLLAO - PUNO,2668,PUNO,EL COLLAO,,5,8,8,SI,6,10,MUNICIPAL PROVINCIAL
1631,12105,PARTIDO POLITICO NACIONAL PERU LIBRE,2,8,YAROWILCA - HUANUCO,2218,HUANUCO,YAROWILCA,,5,5,3,SI,2,6,MUNICIPAL PROVINCIAL
1632,12198,PARTIDO POLITICO NACIONAL PERU LIBRE,1,12,CAMANA - AREQUIPA,2218,AREQUIPA,CAMANA,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
1633,14728,CAMINEMOS JUNTOS POR JUNIN,1,31,HUANCAYO - JUNIN,122,JUNIN,HUANCAYO,,5,16,15,SI,15,16,MUNICIPAL PROVINCIAL
1634,16156,ALIANZA PARA EL PROGRESO,1,9,OYON - LIMA,1257,LIMA,OYON,,5,5,4,SI,3,6,MUNICIPAL PROVINCIAL
1635,16158,PARTIDO FRENTE DE LA ESPERANZA 2021,1,10,HUARMEY - ANCASH,2857,ANCASH,HUARMEY,,5,5,5,SI,2,8,MUNICIPAL PROVINCIAL
1636,16197,ALIANZA PARA EL PROGRESO,1,12,GRAN CHIMU - LA LIBERTAD,1257,LA LIBERTAD,GRAN CHIMU,,5,7,5,SI,4,8,MUNICIPAL PROVINCIAL
1637,8773,PARTIDO FRENTE DE LA ESPERANZA 2021,1,10,CHUPACA - JUNIN,2857,JUNIN,CHUPACA,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
1638,16111,MOVIMIENTO INDEPENDIENTE TRABAJANDO PARA TODOS,1,10,CASTROVIRREYNA - HUANCAVELICA,226,HUANCAVELICA,CASTROVIRREYNA,,5,6,4,SI,4,6,MUNICIPAL PROVINCIAL
1639,16180,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,10,RODRIGUEZ DE MENDOZA - AMAZONAS,2901,AMAZONAS,RODRIGUEZ DE MENDOZA,,5,5,5,SI,2,8,MUNICIPAL PROVINCIAL
1640,13255,PARTIDO POLITICO NACIONAL PERU LIBRE,1,12,LA UNION - AREQUIPA,2218,AREQUIPA,LA UNION,,5,7,5,SI,6,6,MUNICIPAL PROVINCIAL
1641,3558,JUNTOS POR EL PERU,1,10,ACOMAYO - CUSCO,1264,CUSCO,ACOMAYO,,5,6,4,SI,4,6,MUNICIPAL PROVINCIAL
1642,12120,PARTIDO POLITICO NACIONAL PERU LIBRE,2,8,LAURICOCHA - HUANUCO,2218,HUANUCO,LAURICOCHA,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
1643,7929,PARTIDO FRENTE DE LA ESPERANZA 2021,1,12,ALTO AMAZONAS - LORETO,2857,LORETO,ALTO AMAZONAS,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1644,12390,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,1,13,TALARA - PIURA,1388,PIURA,TALARA,,5,7,6,SI,1,12,MUNICIPAL PROVINCIAL
1645,16028,PARTIDO POLITICO NACIONAL PERU LIBRE,1,17,TAYACAJA - HUANCAVELICA,2218,HUANCAVELICA,TAYACAJA,,5,8,9,SI,7,10,MUNICIPAL PROVINCIAL
1646,8466,PARTIDO FRENTE DE LA ESPERANZA 2021,1,6,PURUS - UCAYALI,2857,UCAYALI,PURUS,,5,3,3,NO,0,6,MUNICIPAL PROVINCIAL
1647,14981,ALIANZA PARA EL PROGRESO,1,6,AIJA - ANCASH,1257,ANCASH,AIJA,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
1648,15998,PARTIDO DEMOCRATICO SOMOS PERU,1,24,TRUJILLO - LA LIBERTAD,14,LA LIBERTAD,TRUJILLO,,5,13,11,SI,8,16,MUNICIPAL PROVINCIAL
1649,16225,DEMOCRATA VERDE,1,12,HUANCABAMBA - PIURA,2895,PIURA,HUANCABAMBA,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
1650,16217,AUTOGOBIERNO AYLLU,2,10,URUBAMBA - CUSCO,153,CUSCO,URUBAMBA,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
1651,16143,MOVIMIENTO POLITICO CAMBIEMOS X HCO,1,8,LAURICOCHA - HUANUCO,2733,HUANUCO,LAURICOCHA,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
1652,8187,REFORMA Y HONRADEZ POR MAS OBRAS,1,14,SANDIA - PUNO,2912,PUNO,SANDIA,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
1653,11018,PARTIDO PATRIOTICO DEL PERU,1,55,LIMA - LIMA,2869,LIMA,LIMA,,5,28,27,SI,15,40,MUNICIPAL PROVINCIAL
1654,12155,PARTIDO POLITICO NACIONAL PERU LIBRE,2,12,LEONCIO PRADO - HUANUCO,2218,HUANUCO,LEONCIO PRADO,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1655,15750,PODEMOS PERU,1,8,CANDARAVE - TACNA,2731,TACNA,CANDARAVE,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
1656,15466,PARTIDO POLITICO NACIONAL PERU LIBRE,1,6,TARATA - TACNA,2218,TACNA,TARATA,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
1657,13547,REFORMA Y HONRADEZ POR MAS OBRAS,1,14,CHUCUITO - PUNO,2912,PUNO,CHUCUITO,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
1658,16239,SOMOS PUEBLO,1,10,MOHO - PUNO,2657,PUNO,MOHO,,5,6,4,SI,4,6,MUNICIPAL PROVINCIAL
1659,12180,PARTIDO POLITICO NACIONAL PERU LIBRE,2,10,HUAMALIES - HUANUCO,2218,HUANUCO,HUAMALIES,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
1660,8488,ACCION POPULAR,1,9,CHURCAMPA - HUANCAVELICA,4,HUANCAVELICA,CHURCAMPA,,5,4,5,SI,1,8,MUNICIPAL PROVINCIAL
1661,16262,ALIANZA PARA EL PROGRESO,1,8,JULCAN - LA LIBERTAD,1257,LA LIBERTAD,JULCAN,,5,5,3,NO,0,8,MUNICIPAL PROVINCIAL
1662,15380,"FRENTE INDEPENDIENTE ALIANZA REGIONAL F.I.A.R.- ""NUEVA GENERACION """,1,14,HUANUCO - HUANUCO,2709,HUANUCO,HUANUCO,,5,8,6,NO,0,14,MUNICIPAL PROVINCIAL
1663,12496,PARTIDO POLITICO NACIONAL PERU LIBRE,2,7,HUACAYBAMBA - HUANUCO,2218,HUANUCO,HUACAYBAMBA,,5,4,3,SI,1,6,MUNICIPAL PROVINCIAL
1664,14916,PARTIDO POLITICO NACIONAL PERU LIBRE,1,14,EL COLLAO - PUNO,2218,PUNO,EL COLLAO,,5,7,7,SI,4,10,MUNICIPAL PROVINCIAL
1665,11872,PARTIDO POLITICO NACIONAL PERU LIBRE,1,16,MAYNAS - LORETO,2218,LORETO,MAYNAS,,5,9,7,NO,0,16,MUNICIPAL PROVINCIAL
1666,7972,FUERZA POPULAR,1,16,HUANCAYO - JUNIN,1366,JUNIN,HUANCAYO,,5,9,7,NO,0,16,MUNICIPAL PROVINCIAL
1667,12757,PARTIDO POLITICO NACIONAL PERU LIBRE,2,11,DOS DE MAYO - HUANUCO,2218,HUANUCO,DOS DE MAYO,,5,6,5,SI,3,8,MUNICIPAL PROVINCIAL
1668,9567,PARTIDO POLITICO NACIONAL PERU LIBRE,1,21,SANTA - ANCASH,2218,ANCASH,SANTA,,5,11,10,SI,7,14,MUNICIPAL PROVINCIAL
1669,15198,ALIANZA PARA EL PROGRESO,1,11,HUARI - ANCASH,1257,ANCASH,HUARI,,5,6,5,SI,1,10,MUNICIPAL PROVINCIAL
1670,16188,SUMATE,1,20,SANCHEZ CARRION - LA LIBERTAD,67,LA LIBERTAD,SANCHEZ CARRION,,5,11,9,SI,8,12,MUNICIPAL PROVINCIAL
1671,16279,SOMOS PUEBLO,1,16,CHUCUITO - PUNO,2657,PUNO,CHUCUITO,,5,8,8,SI,6,10,MUNICIPAL PROVINCIAL
1672,15084,PARTIDO POLITICO NACIONAL PERU LIBRE,1,14,PUNO - PUNO,2218,PUNO,PUNO,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
1673,13693,PARTIDO POLITICO NACIONAL PERU LIBRE,1,13,CAYLLOMA - AREQUIPA,2218,AREQUIPA,CAYLLOMA,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
1674,13766,PARTIDO POLITICO NACIONAL PERU LIBRE,1,12,MARISCAL CACERES - SAN MARTIN,2218,SAN MARTIN,MARISCAL CACERES,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
1675,15763,FE EN EL PERU,1,7,YAUYOS - LIMA,2898,LIMA,YAUYOS,,5,3,4,SI,1,6,MUNICIPAL PROVINCIAL
1676,489,PODEMOS PERU,1,15,JAUJA - JUNIN,2731,JUNIN,JAUJA,,5,8,7,SI,5,10,MUNICIPAL PROVINCIAL
1677,11386,ALIANZA PARA EL PROGRESO,1,13,MARISCAL NIETO - MOQUEGUA,1257,MOQUEGUA,MARISCAL NIETO,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
1678,16251,MOVIMIENTO REGIONAL REVALORA,1,8,LA UNION - AREQUIPA,2719,AREQUIPA,LA UNION,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
1679,16321,ALIANZA PARA EL PROGRESO,1,12,CARAVELI - AREQUIPA,1257,AREQUIPA,CARAVELI,,5,7,5,SI,4,8,MUNICIPAL PROVINCIAL
1680,16221,AUTOGOBIERNO AYLLU,1,10,CANAS - CUSCO,153,CUSCO,CANAS,,5,5,5,SI,2,8,MUNICIPAL PROVINCIAL
1681,10215,FUERZA INKA AMAZONICA,1,19,LA CONVENCION - CUSCO,2164,CUSCO,LA CONVENCION,,5,10,9,SI,7,12,MUNICIPAL PROVINCIAL
1682,16181,SOMOS PUEBLO,1,10,YUNGUYO - PUNO,2657,PUNO,YUNGUYO,,5,5,5,SI,2,8,MUNICIPAL PROVINCIAL
1683,16334,ALIANZA PARA EL PROGRESO,1,9,YAROWILCA - HUANUCO,1257,HUANUCO,YAROWILCA,,5,5,4,SI,3,6,MUNICIPAL PROVINCIAL
1684,1780,JUNTOS POR EL PERU,1,15,BARRANCA - LIMA,1264,LIMA,BARRANCA,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
1685,16314,MOVIMIENTO POLITICO REGIONAL SUMATE AL CAMBIO,1,8,GENERAL SANCHEZ CERRO - MOQUEGUA,2891,MOQUEGUA,GENERAL SANCHEZ CERRO,,5,5,3,SI,2,6,MUNICIPAL PROVINCIAL
1686,16335,ALIANZA PARA EL PROGRESO,1,13,ISLAY - AREQUIPA,1257,AREQUIPA,ISLAY,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
1687,16176,MOVIMIENTO VERDE DE UCAYALI,1,19,ATALAYA - UCAYALI,2910,UCAYALI,ATALAYA,,5,9,10,SI,9,10,MUNICIPAL PROVINCIAL
1688,16307,ALIANZA PARA EL PROGRESO,1,15,SANCHEZ CARRION - LA LIBERTAD,1257,LA LIBERTAD,SANCHEZ CARRION,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
1689,16350,ALIANZA PARA EL PROGRESO,1,13,CASTILLA - AREQUIPA,1257,AREQUIPA,CASTILLA,,5,7,6,SI,5,8,MUNICIPAL PROVINCIAL
1690,16292,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,1,8,MOHO - PUNO,1670,PUNO,MOHO,,5,5,3,SI,2,6,MUNICIPAL PROVINCIAL
1691,13890,FUERZA POPULAR,1,12,HUARAL - LIMA,1366,LIMA,HUARAL,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1692,16254,MOVIMIENTO REGIONAL VIVA TACNA,1,11,JORGE BASADRE - TACNA,2693,TACNA,JORGE BASADRE,,5,6,5,SI,5,6,MUNICIPAL PROVINCIAL
1693,16339,ALIANZA PARA EL PROGRESO,1,9,GENERAL SANCHEZ CERRO - MOQUEGUA,1257,MOQUEGUA,GENERAL SANCHEZ CERRO,,5,5,4,SI,3,6,MUNICIPAL PROVINCIAL
1694,16208,MOVIMIENTO VERDE DE UCAYALI,1,14,CORONEL PORTILLO - UCAYALI,2910,UCAYALI,CORONEL PORTILLO,,5,7,7,NO,0,14,MUNICIPAL PROVINCIAL
1695,15073,REFORMA Y HONRADEZ POR MAS OBRAS,1,12,CARABAYA - PUNO,2912,PUNO,CARABAYA,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
1696,16370,ALIANZA PARA EL PROGRESO,1,23,AREQUIPA - AREQUIPA,1257,AREQUIPA,AREQUIPA,,5,12,11,SI,7,16,MUNICIPAL PROVINCIAL
1697,16048,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,1,23,PUNO - PUNO,1670,PUNO,PUNO,,5,12,11,SI,11,12,MUNICIPAL PROVINCIAL
1698,15134,PARTIDO POLITICO NACIONAL PERU LIBRE,1,6,GRAU - APURIMAC,2218,APURIMAC,GRAU,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
1699,16342,PARTIDO DEMOCRATICO SOMOS PERU,1,12,LEONCIO PRADO - HUANUCO,14,HUANUCO,LEONCIO PRADO,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
1700,16289,ACCION POPULAR,2,10,PICOTA - SAN MARTIN,4,SAN MARTIN,PICOTA,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
1701,13083,PARTIDO POLITICO NACIONAL PERU LIBRE,1,10,VILCAS HUAMAN - AYACUCHO,2218,AYACUCHO,VILCAS HUAMAN,,5,5,5,SI,4,6,MUNICIPAL PROVINCIAL
