,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos,ubigeo_reniec,departamento,provincia,distrito
1259,111,NUEVA AMAZONIA,,100.0,9,9,337,00000111.jpg,18.701,14.735,12/10/2022,13:00 h,100.0000,210905,485,210905,SAN MARTIN,PICOTA,PUCACACA
1260,4,ALIANZA PARA EL PROGRESO,,100.0,9,9,344,00000004.jpg,19.09,15.042,12/10/2022,13:00 h,100.0000,210905,485,210905,SAN MARTIN,PICOTA,PUCACACA
1261,1,ACCION POPULAR,,100.0,9,9,413,00000001.jpg,22.919,18.059,12/10/2022,13:00 h,100.0000,210905,485,210905,SAN MARTIN,PICOTA,PUCACACA
1262,3,RENOVACION POPULAR,,100.0,20,20,67,00000003.jpg,1.576,1.327,12/10/2022,13:00 h,100.0000,220114,799,220114,TACNA,TACNA,LA YARADA LOS PALOS
1263,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,20,20,15,00000002.jpg,0.353,0.297,12/10/2022,13:00 h,100.0000,220114,799,220114,TACNA,TACNA,LA YARADA LOS PALOS
1264,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,20,20,16,00000011.jpg,0.376,0.317,12/10/2022,13:00 h,100.0000,220114,799,220114,TACNA,TACNA,LA YARADA LOS PALOS
1265,9,PODEMOS PERU,,100.0,20,20,31,00000009.jpg,0.729,0.614,12/10/2022,13:00 h,100.0000,220114,799,220114,TACNA,TACNA,LA YARADA LOS PALOS
1266,118,IGUALDAD NACIONAL CRISTIANA AUTONOMA - INCA,,100.0,20,20,103,00000118.jpg,2.424,2.04,12/10/2022,13:00 h,100.0000,220114,799,220114,TACNA,TACNA,LA YARADA LOS PALOS
1267,114,NUEVA ESPERANZA,,100.0,20,20,224,00000114.jpg,5.271,4.437,12/10/2022,13:00 h,100.0000,220114,799,220114,TACNA,TACNA,LA YARADA LOS PALOS
1268,115,MOVIMIENTO INDEPENDIENTE REGIONAL FUERZA TACNA,,100.0,20,20,466,00000115.jpg,10.965,9.23,12/10/2022,13:00 h,100.0000,220114,799,220114,TACNA,TACNA,LA YARADA LOS PALOS
1269,119,SIEMPRE TACNA,,100.0,20,20,414,00000119.jpg,9.741,8.2,12/10/2022,13:00 h,100.0000,220114,799,220114,TACNA,TACNA,LA YARADA LOS PALOS
1270,121,JUNTOS POR TACNA,,100.0,20,20,506,00000121.jpg,11.906,10.022,12/10/2022,13:00 h,100.0000,220114,799,220114,TACNA,TACNA,LA YARADA LOS PALOS
1271,1,ACCION POPULAR,,100.0,20,20,587,00000001.jpg,13.812,11.626,12/10/2022,13:00 h,100.0000,220114,799,220114,TACNA,TACNA,LA YARADA LOS PALOS
1272,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,20,20,750,00000007.jpg,17.647,14.854,12/10/2022,13:00 h,100.0000,220114,799,220114,TACNA,TACNA,LA YARADA LOS PALOS
1273,116,FRENTE ESPERANZA POR TACNA,,100.0,20,20,755,00000116.jpg,17.765,14.953,12/10/2022,13:00 h,100.0000,220114,799,220114,TACNA,TACNA,LA YARADA LOS PALOS
1274,113,BANDERAS TACNEÑISTAS,,100.0,20,20,316,00000113.jpg,7.435,6.259,12/10/2022,13:00 h,100.0000,220114,799,220114,TACNA,TACNA,LA YARADA LOS PALOS
1275,10,PARTIDO MORADO,,100.0,59,59,304,00000010.jpg,3.781,2.093,12/10/2022,13:00 h,100.0000,230102,6486,230102,TUMBES,TUMBES,CORRALES
1276,5,JUNTOS POR EL PERU,,100.0,59,59,231,00000005.jpg,2.873,1.59,12/10/2022,13:00 h,100.0000,230102,6486,230102,TUMBES,TUMBES,CORRALES
1277,6,FUERZA POPULAR,,100.0,59,59,785,00000006.jpg,9.764,5.404,12/10/2022,13:00 h,100.0000,230102,6486,230102,TUMBES,TUMBES,CORRALES
1278,123,RENOVACION TUMBESINA,,100.0,59,59,901,00000123.jpg,11.206,6.203,12/10/2022,13:00 h,100.0000,230102,6486,230102,TUMBES,TUMBES,CORRALES
1279,126,MOVIMIENTO DE INCLUSION REGIONAL,,100.0,59,59,3727,00000126.jpg,46.356,25.657,12/10/2022,13:00 h,100.0000,230102,6486,230102,TUMBES,TUMBES,CORRALES
1280,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,59,59,1039,00000002.jpg,12.923,7.153,12/10/2022,13:00 h,100.0000,230102,6486,230102,TUMBES,TUMBES,CORRALES
1281,124,"UNIDAD, EXPERIENCIA Y TRABAJO CON ETICA",,100.0,59,59,329,00000124.jpg,4.092,2.265,12/10/2022,13:00 h,100.0000,230102,6486,230102,TUMBES,TUMBES,CORRALES
1282,141,PARTIDO PATRIOTICO DEL PERU,,100.0,59,59,724,00000141.jpg,9.005,4.984,12/10/2022,13:00 h,100.0000,230102,6486,230102,TUMBES,TUMBES,CORRALES
1283,10,PARTIDO MORADO,,100.0,24,24,24,00000010.jpg,0.605,0.418,12/10/2022,13:00 h,100.0000,230103,1766,230103,TUMBES,TUMBES,LA CRUZ
1284,5,JUNTOS POR EL PERU,,100.0,24,24,102,00000005.jpg,2.569,1.778,12/10/2022,13:00 h,100.0000,230103,1766,230103,TUMBES,TUMBES,LA CRUZ
1285,123,RENOVACION TUMBESINA,,100.0,24,24,1545,00000123.jpg,38.917,26.935,12/10/2022,13:00 h,100.0000,230103,1766,230103,TUMBES,TUMBES,LA CRUZ
1286,124,"UNIDAD, EXPERIENCIA Y TRABAJO CON ETICA",,100.0,24,24,869,00000124.jpg,21.889,15.15,12/10/2022,13:00 h,100.0000,230103,1766,230103,TUMBES,TUMBES,LA CRUZ
1287,126,MOVIMIENTO DE INCLUSION REGIONAL,,100.0,24,24,806,00000126.jpg,20.302,14.052,12/10/2022,13:00 h,100.0000,230103,1766,230103,TUMBES,TUMBES,LA CRUZ
1288,141,PARTIDO PATRIOTICO DEL PERU,,100.0,24,24,77,00000141.jpg,1.94,1.342,12/10/2022,13:00 h,100.0000,230103,1766,230103,TUMBES,TUMBES,LA CRUZ
1289,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,24,24,307,00000002.jpg,7.733,5.352,12/10/2022,13:00 h,100.0000,230103,1766,230103,TUMBES,TUMBES,LA CRUZ
1290,6,FUERZA POPULAR,,100.0,24,24,240,00000006.jpg,6.045,4.184,12/10/2022,13:00 h,100.0000,230103,1766,230103,TUMBES,TUMBES,LA CRUZ
1291,6,FUERZA POPULAR,,100.0,20,20,219,00000006.jpg,8.302,4.404,12/10/2022,13:00 h,100.0000,230104,2335,230104,TUMBES,TUMBES,PAMPAS DE HOSPITAL
1292,10,PARTIDO MORADO,,100.0,20,20,29,00000010.jpg,1.099,0.583,12/10/2022,13:00 h,100.0000,230104,2335,230104,TUMBES,TUMBES,PAMPAS DE HOSPITAL
1293,123,RENOVACION TUMBESINA,,100.0,20,20,236,00000123.jpg,8.946,4.746,12/10/2022,13:00 h,100.0000,230104,2335,230104,TUMBES,TUMBES,PAMPAS DE HOSPITAL
1294,5,JUNTOS POR EL PERU,,100.0,20,20,71,00000005.jpg,2.691,1.428,12/10/2022,13:00 h,100.0000,230104,2335,230104,TUMBES,TUMBES,PAMPAS DE HOSPITAL
1295,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,20,20,106,00000002.jpg,4.018,2.132,12/10/2022,13:00 h,100.0000,230104,2335,230104,TUMBES,TUMBES,PAMPAS DE HOSPITAL
1296,126,MOVIMIENTO DE INCLUSION REGIONAL,,100.0,20,20,1770,00000126.jpg,67.096,35.592,12/10/2022,13:00 h,100.0000,230104,2335,230104,TUMBES,TUMBES,PAMPAS DE HOSPITAL
1297,141,PARTIDO PATRIOTICO DEL PERU,,100.0,20,20,127,00000141.jpg,4.814,2.554,12/10/2022,13:00 h,100.0000,230104,2335,230104,TUMBES,TUMBES,PAMPAS DE HOSPITAL
1298,124,"UNIDAD, EXPERIENCIA Y TRABAJO CON ETICA",,100.0,20,20,80,00000124.jpg,3.033,1.609,12/10/2022,13:00 h,100.0000,230104,2335,230104,TUMBES,TUMBES,PAMPAS DE HOSPITAL
1299,124,"UNIDAD, EXPERIENCIA Y TRABAJO CON ETICA",,100.0,10,10,139,00000124.jpg,7.827,5.591,12/10/2022,13:00 h,100.0000,230302,710,230302,TUMBES,ZARUMILLA,MATAPALO
1300,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,10,10,109,00000011.jpg,6.137,4.385,12/10/2022,13:00 h,100.0000,230302,710,230302,TUMBES,ZARUMILLA,MATAPALO
1301,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,10,10,49,00000002.jpg,2.759,1.971,12/10/2022,13:00 h,100.0000,230302,710,230302,TUMBES,ZARUMILLA,MATAPALO
1302,6,FUERZA POPULAR,,100.0,10,10,23,00000006.jpg,1.295,0.925,12/10/2022,13:00 h,100.0000,230302,710,230302,TUMBES,ZARUMILLA,MATAPALO
1303,5,JUNTOS POR EL PERU,,100.0,10,10,4,00000005.jpg,0.225,0.161,12/10/2022,13:00 h,100.0000,230302,710,230302,TUMBES,ZARUMILLA,MATAPALO
1304,4,ALIANZA PARA EL PROGRESO,,100.0,10,10,201,00000004.jpg,11.318,8.085,12/10/2022,13:00 h,100.0000,230302,710,230302,TUMBES,ZARUMILLA,MATAPALO
1305,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,10,10,235,00000007.jpg,13.232,9.453,12/10/2022,13:00 h,100.0000,230302,710,230302,TUMBES,ZARUMILLA,MATAPALO
1306,1,ACCION POPULAR,,100.0,10,10,238,00000001.jpg,13.401,9.574,12/10/2022,13:00 h,100.0000,230302,710,230302,TUMBES,ZARUMILLA,MATAPALO
1307,126,MOVIMIENTO DE INCLUSION REGIONAL,,100.0,10,10,708,00000126.jpg,39.865,28.479,12/10/2022,13:00 h,100.0000,230302,710,230302,TUMBES,ZARUMILLA,MATAPALO
1308,3,RENOVACION POPULAR,,100.0,10,10,70,00000003.jpg,3.941,2.816,12/10/2022,13:00 h,100.0000,230302,710,230302,TUMBES,ZARUMILLA,MATAPALO
1309,5,JUNTOS POR EL PERU,,100.0,17,17,41,00000005.jpg,1.286,0.932,12/10/2022,13:00 h,100.0000,230303,1209,230303,TUMBES,ZARUMILLA,PAPAYAL
1310,126,MOVIMIENTO DE INCLUSION REGIONAL,,100.0,17,17,595,00000126.jpg,18.658,13.529,12/10/2022,13:00 h,100.0000,230303,1209,230303,TUMBES,ZARUMILLA,PAPAYAL
1311,6,FUERZA POPULAR,,100.0,17,17,59,00000006.jpg,1.85,1.342,12/10/2022,13:00 h,100.0000,230303,1209,230303,TUMBES,ZARUMILLA,PAPAYAL
1312,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,17,17,63,00000002.jpg,1.976,1.432,12/10/2022,13:00 h,100.0000,230303,1209,230303,TUMBES,ZARUMILLA,PAPAYAL
1313,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,17,17,30,00000007.jpg,0.941,0.682,12/10/2022,13:00 h,100.0000,230303,1209,230303,TUMBES,ZARUMILLA,PAPAYAL
1314,3,RENOVACION POPULAR,,100.0,17,17,120,00000003.jpg,3.763,2.729,12/10/2022,13:00 h,100.0000,230303,1209,230303,TUMBES,ZARUMILLA,PAPAYAL
1315,124,"UNIDAD, EXPERIENCIA Y TRABAJO CON ETICA",,100.0,17,17,350,00000124.jpg,10.975,7.958,12/10/2022,13:00 h,100.0000,230303,1209,230303,TUMBES,ZARUMILLA,PAPAYAL
1316,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,17,17,495,00000011.jpg,15.522,11.255,12/10/2022,13:00 h,100.0000,230303,1209,230303,TUMBES,ZARUMILLA,PAPAYAL
1317,1,ACCION POPULAR,,100.0,17,17,579,00000001.jpg,18.156,13.165,12/10/2022,13:00 h,100.0000,230303,1209,230303,TUMBES,ZARUMILLA,PAPAYAL
1318,4,ALIANZA PARA EL PROGRESO,,100.0,17,17,857,00000004.jpg,26.874,19.486,12/10/2022,13:00 h,100.0000,230303,1209,230303,TUMBES,ZARUMILLA,PAPAYAL
1319,131,UCAYALI REGION CON FUTURO,,100.0,263,263,4588,00000131.jpg,10.813,8.268,12/10/2022,13:00 h,100.0000,250102,13064,250102,UCAYALI,CORONEL PORTILLO,YARINACOCHA
1320,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,263,263,4726,00000008.jpg,11.139,8.516,12/10/2022,13:00 h,100.0000,250102,13064,250102,UCAYALI,CORONEL PORTILLO,YARINACOCHA
1321,1,ACCION POPULAR,,100.0,263,263,8740,00000001.jpg,20.599,15.75,12/10/2022,13:00 h,100.0000,250102,13064,250102,UCAYALI,CORONEL PORTILLO,YARINACOCHA
1322,129,MOVIMIENTO INDEPENDIENTE REGIONAL CAMBIO UCAYALINO,,100.0,263,263,9607,00000129.jpg,22.643,17.312,12/10/2022,13:00 h,100.0000,250102,13064,250102,UCAYALI,CORONEL PORTILLO,YARINACOCHA
1323,130,TODOS SOMOS UCAYALI,,100.0,263,263,7077,00000130.jpg,16.68,12.753,12/10/2022,13:00 h,100.0000,250102,13064,250102,UCAYALI,CORONEL PORTILLO,YARINACOCHA
1324,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,263,263,2508,00000002.jpg,5.911,4.519,12/10/2022,13:00 h,100.0000,250102,13064,250102,UCAYALI,CORONEL PORTILLO,YARINACOCHA
1325,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,263,263,1892,00000011.jpg,4.459,3.409,12/10/2022,13:00 h,100.0000,250102,13064,250102,UCAYALI,CORONEL PORTILLO,YARINACOCHA
1326,9,PODEMOS PERU,,100.0,263,263,3291,00000009.jpg,7.756,5.93,12/10/2022,13:00 h,100.0000,250102,13064,250102,UCAYALI,CORONEL PORTILLO,YARINACOCHA
1327,130,TODOS SOMOS UCAYALI,,100.0,19,19,332,00000130.jpg,11.761,8.135,12/10/2022,13:00 h,100.0000,250106,1258,250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA
1328,129,MOVIMIENTO INDEPENDIENTE REGIONAL CAMBIO UCAYALINO,,100.0,19,19,377,00000129.jpg,13.355,9.238,12/10/2022,13:00 h,100.0000,250106,1258,250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA
1329,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,19,19,396,00000002.jpg,14.028,9.704,12/10/2022,13:00 h,100.0000,250106,1258,250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA
1330,9,PODEMOS PERU,,100.0,19,19,296,00000009.jpg,10.485,7.253,12/10/2022,13:00 h,100.0000,250106,1258,250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA
1331,131,UCAYALI REGION CON FUTURO,,100.0,19,19,882,00000131.jpg,31.243,21.612,12/10/2022,13:00 h,100.0000,250106,1258,250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA
1332,1,ACCION POPULAR,,100.0,19,19,141,00000001.jpg,4.995,3.455,12/10/2022,13:00 h,100.0000,250106,1258,250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA
1333,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,19,19,124,00000008.jpg,4.392,3.038,12/10/2022,13:00 h,100.0000,250106,1258,250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA
1334,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,19,19,275,00000011.jpg,9.741,6.739,12/10/2022,13:00 h,100.0000,250106,1258,250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA
1335,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,206,206,2148,00000008.jpg,6.309,4.92,12/10/2022,13:00 h,100.0000,250107,9618,250107,UCAYALI,CORONEL PORTILLO,MANANTAY
1336,130,TODOS SOMOS UCAYALI,,100.0,206,206,5493,00000130.jpg,16.135,12.581,12/10/2022,13:00 h,100.0000,250107,9618,250107,UCAYALI,CORONEL PORTILLO,MANANTAY
1337,129,MOVIMIENTO INDEPENDIENTE REGIONAL CAMBIO UCAYALINO,,100.0,206,206,6188,00000129.jpg,18.176,14.173,12/10/2022,13:00 h,100.0000,250107,9618,250107,UCAYALI,CORONEL PORTILLO,MANANTAY
1338,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,206,206,2673,00000011.jpg,7.852,6.122,12/10/2022,13:00 h,100.0000,250107,9618,250107,UCAYALI,CORONEL PORTILLO,MANANTAY
1339,1,ACCION POPULAR,,100.0,206,206,7612,00000001.jpg,22.359,17.434,12/10/2022,13:00 h,100.0000,250107,9618,250107,UCAYALI,CORONEL PORTILLO,MANANTAY
1340,9,PODEMOS PERU,,100.0,206,206,1577,00000009.jpg,4.632,3.612,12/10/2022,13:00 h,100.0000,250107,9618,250107,UCAYALI,CORONEL PORTILLO,MANANTAY
1341,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,206,206,1006,00000002.jpg,2.955,2.304,12/10/2022,13:00 h,100.0000,250107,9618,250107,UCAYALI,CORONEL PORTILLO,MANANTAY
1342,131,UCAYALI REGION CON FUTURO,,100.0,206,206,7347,00000131.jpg,21.581,16.827,12/10/2022,13:00 h,100.0000,250107,9618,250107,UCAYALI,CORONEL PORTILLO,MANANTAY
1343,130,TODOS SOMOS UCAYALI,,100.0,14,14,428,00000130.jpg,18.649,13.025,12/10/2022,13:00 h,100.0000,250205,991,250205,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT
